-28.37; 2.27301; 1.31355
-28.36; 2.2888; 1.30001
-28.35; 2.30445; 1.28626
-28.34; 2.31995; 1.27229
-28.33; 2.33531; 1.25811
-28.32; 2.35051; 1.24372
-28.31; 2.36556; 1.22911
-28.3; 2.38045; 1.21429
-28.29; 2.39517; 1.19925
-28.28; 2.40972; 1.18401
-28.27; 2.4241; 1.16855
-28.26; 2.4383; 1.15287
-28.25; 2.45232; 1.13699
-28.24; 2.46615; 1.1209
-28.23; 2.47979; 1.1046
-28.22; 2.49323; 1.0881
-28.21; 2.50646; 1.07139
-28.2; 2.51949; 1.05448
-28.19; 2.5323; 1.03738
-28.18; 2.54489; 1.02008
-28.17; 2.55725; 1.00258
-28.16; 2.56939; 0.984903
-28.15; 2.58129; 0.967039
-28.14; 2.59295; 0.948995
-28.13; 2.60437; 0.930776
-28.12; 2.61554; 0.912386
-28.11; 2.62645; 0.893831
-28.1; 2.63711; 0.875116
-28.09; 2.64751; 0.856246
-28.08; 2.65764; 0.837228
-28.07; 2.6675; 0.818066
-28.06; 2.67709; 0.798768
-28.05; 2.68641; 0.779339
-28.04; 2.69545; 0.759786
-28.03; 2.70421; 0.740114
-28.02; 2.7127; 0.720332
-28.01; 2.72089; 0.700445
-28; 2.72881; 0.680459
-27.99; 2.73644; 0.660383
-27.98; 2.74379; 0.640221
-27.97; 2.75085; 0.619981
-27.96; 2.75763; 0.599669
-27.95; 2.76413; 0.579292
-27.94; 2.77034; 0.558855
-27.93; 2.77627; 0.538365
-27.92; 2.78191; 0.517827
-27.91; 2.78728; 0.497248
-27.9; 2.79237; 0.476633
-27.89; 2.79719; 0.455986
-27.88; 2.80173; 0.435314
-27.87; 2.80601; 0.414621
-27.86; 2.81001; 0.39391
-27.85; 2.81375; 0.373187
-27.84; 2.81723; 0.352455
-27.83; 2.82045; 0.331718
-27.82; 2.82341; 0.310979
-27.81; 2.82612; 0.290241
-27.8; 2.82858; 0.269507
-27.79; 2.83079; 0.248778
-27.78; 2.83276; 0.228058
-27.77; 2.83449; 0.207347
-27.76; 2.83598; 0.186648
-27.75; 2.83723; 0.165961
-27.74; 2.83825; 0.145288
-27.73; 2.83904; 0.124629
-27.72; 2.8396; 0.103984
-27.71; 2.83993; 0.0833551
-27.7; 2.84004; 0.0627413
-27.69; 2.83992; 0.042143
-27.68; 2.83958; 0.0215599
-27.67; 2.83902; 0.000992053
-27.66; 2.83824; -0.0195609
-27.65; 2.83724; -0.0400991
-27.64; 2.83601; -0.0606228
-27.63; 2.83457; -0.0811324
-27.62; 2.8329; -0.101628
-27.61; 2.83101; -0.12211
-27.6; 2.8289; -0.142578
-27.59; 2.82656; -0.163031
-27.58; 2.824; -0.183471
-27.57; 2.8212; -0.203896
-27.56; 2.81818; -0.224306
-27.55; 2.81493; -0.244699
-27.54; 2.81144; -0.265075
-27.53; 2.80771; -0.285433
-27.52; 2.80375; -0.305769
-27.51; 2.79954; -0.326084
-27.5; 2.79508; -0.346374
-27.49; 2.79038; -0.366637
-27.48; 2.78543; -0.386869
-27.47; 2.78022; -0.407068
-27.46; 2.77476; -0.42723
-27.45; 2.76903; -0.447352
-27.44; 2.76305; -0.467428
-27.43; 2.75679; -0.487454
-27.42; 2.75028; -0.507426
-27.41; 2.74349; -0.527339
-27.4; 2.73643; -0.547186
-27.39; 2.7291; -0.566963
-27.38; 2.72149; -0.586662
-27.37; 2.7136; -0.606279
-27.36; 2.70544; -0.625806
-27.35; 2.69701; -0.645238
-27.34; 2.68829; -0.664566
-27.33; 2.6793; -0.683785
-27.32; 2.67003; -0.702887
-27.31; 2.66048; -0.721865
-27.3; 2.65066; -0.740713
-27.29; 2.64057; -0.759422
-27.28; 2.63021; -0.777986
-27.27; 2.61957; -0.796398
-27.26; 2.60867; -0.81465
-27.25; 2.59751; -0.832736
-27.24; 2.58609; -0.85065
-27.23; 2.57442; -0.868383
-27.22; 2.56249; -0.885931
-27.21; 2.55032; -0.903286
-27.2; 2.53791; -0.920443
-27.19; 2.52526; -0.937397
-27.18; 2.51239; -0.954141
-27.17; 2.49929; -0.970671
-27.16; 2.48597; -0.986982
-27.15; 2.47244; -1.00307
-27.14; 2.4587; -1.01893
-27.13; 2.44477; -1.03456
-27.12; 2.43065; -1.04996
-27.11; 2.41634; -1.06512
-27.1; 2.40185; -1.08004
-27.09; 2.3872; -1.09471
-27.08; 2.37237; -1.10915
-27.07; 2.3574; -1.12334
-27.06; 2.34227; -1.13729
